transaction_id,customer_id,card_number_last4,card_type,transaction_date,transaction_time,amount,merchant_name,merchant_category,merchant_category_code,city,state,terminal_id,response_code,spending_pattern
TXN_00003659,CUST_000757,8632,American Express,2025-02-11,02:59:56,46.94,CVS,Pharmacy,5912,Long Beach,CA,TRM_257841,00,conservative
TXN_00004092,CUST_000031,9985,American Express,2025-02-11,03:29:56,59.5,Starbucks,Restaurant,5814,Columbus,OH,TRM_675059,00,high_spender
TXN_00004977,CUST_000034,8062,Visa,2025-02-11,07:43:02,9.86,Costco,Grocery,5499,Peoria,IL,TRM_273894,00,conservative
TXN_00002865,CUST_000186,9145,Mastercard,2025-02-11,08:57:48,302.95,Dental Office,Healthcare,8011,Jacksonville,FL,TRM_758534,00,conservative
TXN_00004295,CUST_000625,8823,American Express,2025-02-11,11:06:18,571.42,Mall ATM,ATM,6012,Scottsdale,AZ,TRM_882675,00,moderate
TXN_00004736,CUST_000653,1083,Visa,2025-02-11,11:36:01,106.17,Publix,Grocery,5411,San Diego,CA,TRM_370297,00,conservative
TXN_00001121,CUST_000693,7502,American Express,2025-02-11,16:53:05,59.26,Rite Aid,Pharmacy,5122,Virginia Beach,VA,TRM_633517,00,moderate
TXN_00003705,CUST_000397,9662,Mastercard,2025-02-11,16:57:44,67.69,Shell,Gas Station,5541,Schaumburg,IL,TRM_384694,00,moderate
TXN_00004698,CUST_000182,8399,American Express,2025-02-11,17:30:43,220.87,Bank ATM,ATM,6012,Chicago,IL,TRM_468083,00,conservative
TXN_00003334,CUST_000546,8993,Visa,2025-02-11,17:33:28,904.33,Credit Union ATM,ATM,6012,New Bedford,MA,TRM_694585,00,high_spender
TXN_00000850,CUST_000063,2234,Visa,2025-02-11,17:46:41,105.27,Best Western,Hotel,7011,Tacoma,WA,TRM_172906,00,conservative
TXN_00003912,CUST_000687,6344,Discover,2025-02-11,18:30:47,178.1,Kohl's,Department Store,5311,Norfolk,VA,TRM_838238,00,conservative
TXN_00003823,CUST_000250,9837,Discover,2025-02-11,19:33:18,57.22,Pizza Hut,Restaurant,5812,Alexandria,VA,TRM_630328,00,conservative
TXN_00000566,CUST_000299,4813,Discover,2025-02-11,21:00:21,781.77,Gas Station ATM,ATM,6012,Fresno,CA,TRM_991624,00,high_spender
TXN_00002088,CUST_000786,4866,American Express,2025-02-11,22:34:34,85.09,Zappos,Online Retail,5999,San Antonio,TX,TRM_255158,00,moderate
TXN_00003882,CUST_000431,1119,Discover,2025-02-12,03:46:05,92.27,Medical Center,Healthcare,8011,Kent,WA,TRM_424167,14,moderate
TXN_00004885,CUST_000561,5196,Visa,2025-02-12,07:03:45,45.53,Walmart,Grocery,5499,Tempe,AZ,TRM_742468,00,high_spender
TXN_00004734,CUST_000531,5330,Visa,2025-02-12,08:27:10,36.51,Sunoco,Gas Station,5542,Tacoma,WA,TRM_464839,00,moderate
TXN_00003214,CUST_000297,2064,Visa,2025-02-12,08:42:07,261.92,Whole Foods,Grocery,5499,Newark,NJ,TRM_234004,61,high_spender
TXN_00004901,CUST_000318,5777,Discover,2025-02-12,09:02:30,49.42,Marathon,Gas Station,5542,Orlando,FL,TRM_460375,00,conservative
TXN_00003525,CUST_000190,1116,Mastercard,2025-02-12,09:58:07,627.08,Lab Services,Healthcare,8011,Newark,NJ,TRM_252546,00,moderate
TXN_00000088,CUST_000476,9801,Visa,2025-02-12,12:40:20,102.14,Walmart,Grocery,5411,Tallahassee,FL,TRM_651216,00,moderate
TXN_00004019,CUST_000348,2454,Visa,2025-02-12,15:19:20,1462.76,GameStop,Electronics,5732,New Bedford,MA,TRM_717519,00,moderate
TXN_00000650,CUST_000207,9675,Discover,2025-02-12,18:51:30,12.86,Olive Garden,Restaurant,5812,Buffalo,NY,TRM_875573,00,moderate
TXN_00000237,CUST_000563,0669,Discover,2025-02-12,22:45:30,608.36,Specialist Clinic,Healthcare,8011,Tucson,AZ,TRM_721578,00,conservative
TXN_00000661,CUST_000365,1707,Discover,2025-02-12,22:59:53,101.85,Etsy,Online Retail,5969,Sandy Springs,GA,TRM_984604,00,conservative
TXN_00003838,CUST_000729,9650,Visa,2025-02-13,05:35:17,262.33,Domino's,Restaurant,5812,Worcester,MA,TRM_812983,00,high_spender
TXN_00003246,CUST_000654,3178,Mastercard,2025-02-13,07:28:32,203.26,Mall ATM,ATM,6012,Corpus Christi,TX,TRM_760479,00,conservative
TXN_00002788,CUST_000366,7763,American Express,2025-02-13,07:42:07,313.8,Wegmans,Grocery,5499,Tampa,FL,TRM_720499,00,high_spender
TXN_00001506,CUST_000247,0159,Visa,2025-02-13,11:05:05,118.28,Mobil,Gas Station,5541,Canton,OH,TRM_754505,00,high_spender
TXN_00000300,CUST_000045,8595,Visa,2025-02-13,11:52:45,111.29,Wegmans,Grocery,5411,Tucson,AZ,TRM_836342,00,conservative
TXN_00002321,CUST_000646,9166,American Express,2025-02-13,12:13:02,73.33,Health Mart,Pharmacy,5122,Tucson,AZ,TRM_869497,00,moderate
TXN_00001043,CUST_000083,9768,Mastercard,2025-02-13,13:57:05,30.64,Olive Garden,Restaurant,5814,Glendale,AZ,TRM_547983,00,high_spender
TXN_00000299,CUST_000364,6141,American Express,2025-02-13,14:02:50,29.41,Valero,Gas Station,5542,Arlington,TX,TRM_889917,00,conservative
TXN_00004689,CUST_000472,0614,Mastercard,2025-02-13,17:30:47,533.97,Credit Union ATM,ATM,6011,Charlotte,NC,TRM_308107,00,high_spender
TXN_00000369,CUST_000476,7844,Visa,2025-02-13,18:20:21,183.96,Uber,Transportation,4121,Cleveland,OH,TRM_232973,00,moderate
TXN_00002976,CUST_000691,0312,Discover,2025-02-13,18:24:59,125.98,Taxi,Transportation,4121,Flint,MI,TRM_662434,00,high_spender
TXN_00001508,CUST_000341,5688,American Express,2025-02-13,19:16:41,33.73,Valero,Gas Station,5541,El Paso,TX,TRM_141980,00,moderate
TXN_00000345,CUST_000356,7086,American Express,2025-02-13,19:40:51,68.74,BP,Gas Station,5542,Tallahassee,FL,TRM_829841,00,conservative
TXN_00003690,CUST_000216,0871,Mastercard,2025-02-13,19:41:12,39.1,Concert Hall,Entertainment,7832,Parma,OH,TRM_735695,00,high_spender
TXN_00002207,CUST_000070,9201,American Express,2025-02-14,01:49:45,219.74,Best Western,Hotel,7011,Chesapeake,VA,TRM_153511,00,conservative
TXN_00003468,CUST_000016,7477,Visa,2025-02-14,10:08:06,32.12,Saks,Department Store,5399,Cary,NC,TRM_778695,00,conservative
TXN_00000810,CUST_000657,8981,American Express,2025-02-14,11:35:48,582.22,Nordstrom,Department Store,5311,Pittsburgh,PA,TRM_215496,00,high_spender
TXN_00001581,CUST_000580,6749,Mastercard,2025-02-14,12:13:15,237.18,Nordstrom,Department Store,5311,Rockford,IL,TRM_533094,00,conservative
TXN_00002791,CUST_000761,4225,Discover,2025-02-14,14:50:30,148.08,Saks,Department Store,5311,Hialeah,FL,TRM_325452,00,moderate
TXN_00002410,CUST_000042,5197,Mastercard,2025-02-14,16:52:44,112.08,Pharmacy Plus,Pharmacy,5122,Jacksonville,FL,TRM_249150,00,high_spender
TXN_00003060,CUST_000457,9745,Visa,2025-02-14,19:29:14,108.69,Exxon,Gas Station,5542,Lowell,MA,TRM_908060,00,moderate
TXN_00000441,CUST_000186,5651,Mastercard,2025-02-14,19:57:01,52.43,Chipotle,Restaurant,5812,Lowell,MA,TRM_450912,00,conservative
TXN_00003042,CUST_000204,9603,Visa,2025-02-14,21:41:32,18.28,Costco,Grocery,5499,Erie,PA,TRM_893314,00,high_spender
TXN_00000576,CUST_000529,5228,Visa,2025-02-15,00:24:40,191.19,Bloomingdale's,Department Store,5311,Scottsdale,AZ,TRM_639217,00,moderate
TXN_00002790,CUST_000306,5363,American Express,2025-02-15,00:46:41,160.78,Best Western,Hotel,7011,Akron,OH,TRM_961655,00,moderate
TXN_00001159,CUST_000290,9463,Discover,2025-02-15,03:08:25,236.78,Credit Union ATM,ATM,6012,Columbus,OH,TRM_417438,00,high_spender
TXN_00000596,CUST_000357,2211,Mastercard,2025-02-15,07:04:07,61.31,Marathon,Gas Station,5541,Savannah,GA,TRM_180317,00,conservative
TXN_00001626,CUST_000608,6691,Visa,2025-02-15,07:55:45,192.46,Marathon,Gas Station,5542,Mesa,AZ,TRM_397281,51,high_spender
TXN_00000217,CUST_000612,1601,Mastercard,2025-02-15,08:18:38,92.73,Taxi,Transportation,4111,Jersey City,NJ,TRM_464880,00,moderate
TXN_00004973,CUST_000301,2452,Visa,2025-02-15,08:38:27,407.83,Specialist Clinic,Healthcare,8011,St. Petersburg,FL,TRM_240337,00,conservative
TXN_00002645,CUST_000663,9944,Discover,2025-02-15,09:13:57,906.84,Dental Office,Healthcare,8021,Tampa,FL,TRM_392411,00,high_spender
TXN_00004454,CUST_000132,9863,American Express,2025-02-15,11:36:16,126.72,Starbucks,Restaurant,5812,Virginia Beach,VA,TRM_380839,00,moderate
TXN_00003663,CUST_000454,3629,American Express,2025-02-15,12:55:22,48.41,Publix,Grocery,5411,Rochester,NY,TRM_608728,14,moderate
TXN_00003296,CUST_000432,7874,American Express,2025-02-15,13:18:11,290.11,Credit Union ATM,ATM,6012,San Francisco,CA,TRM_401371,00,moderate
TXN_00000400,CUST_000336,4735,Visa,2025-02-15,18:15:57,194.84,Uber,Transportation,4121,Virginia Beach,VA,TRM_217315,00,moderate
TXN_00001658,CUST_000341,9188,American Express,2025-02-15,18:16:45,10.83,Chipotle,Restaurant,5812,Oakland,CA,TRM_765986,00,moderate
TXN_00002709,CUST_000215,6091,American Express,2025-02-15,19:01:48,60.49,Olive Garden,Restaurant,5814,New Bedford,MA,TRM_963271,00,high_spender
TXN_00001483,CUST_000031,0726,American Express,2025-02-15,21:13:57,372.21,Wayfair,Online Retail,5999,Canton,OH,TRM_906526,00,high_spender
TXN_00004941,CUST_000412,8589,Visa,2025-02-15,22:24:03,753.92,Walmart.com,Online Retail,5969,Sandy Springs,GA,TRM_972356,00,high_spender
TXN_00004044,CUST_000797,0995,Discover,2025-02-16,01:37:35,602.44,JCPenney,Department Store,5399,Durham,NC,TRM_651020,00,high_spender
TXN_00004714,CUST_000482,5400,Mastercard,2025-02-16,01:47:41,35.72,Kroger,Grocery,5411,Quincy,MA,TRM_850194,00,conservative
TXN_00002524,CUST_000325,9745,Discover,2025-02-16,04:24:30,559.98,Macy's,Department Store,5399,Glendale,AZ,TRM_157185,00,high_spender
TXN_00003854,CUST_000312,0784,Discover,2025-02-16,07:31:25,35.36,Target,Grocery,5411,Sandy Springs,GA,TRM_575750,00,moderate
TXN_00002884,CUST_000644,5623,Discover,2025-02-16,08:57:14,83.18,Walmart,Grocery,5411,St. Petersburg,FL,TRM_920385,00,conservative
TXN_00004606,CUST_000765,3569,Discover,2025-02-16,09:47:43,22.12,BP,Gas Station,5541,Cary,NC,TRM_343380,00,conservative
TXN_00001847,CUST_000591,6833,Visa,2025-02-16,10:10:14,118.33,Nordstrom,Department Store,5311,Albany,NY,TRM_922959,00,moderate
TXN_00000854,CUST_000054,4286,Visa,2025-02-16,10:13:48,6.93,Pharmacy Plus,Pharmacy,5912,Miami,FL,TRM_325319,00,high_spender
TXN_00001177,CUST_000652,6671,Mastercard,2025-02-16,13:43:11,83.76,Exxon,Gas Station,5542,Cary,NC,TRM_248752,14,moderate
TXN_00001097,CUST_000612,9693,Mastercard,2025-02-16,15:17:50,124.37,Subway,Restaurant,5812,Elizabeth,NJ,TRM_265088,00,moderate
TXN_00000272,CUST_000401,9023,Visa,2025-02-16,15:54:50,473.5,B&H Photo,Electronics,5045,Elizabeth,NJ,TRM_388916,00,conservative
TXN_00000236,CUST_000348,2562,Visa,2025-02-16,16:35:31,160.03,Wegmans,Grocery,5499,Hialeah,FL,TRM_856636,51,moderate
TXN_00001106,CUST_000785,2904,American Express,2025-02-16,17:42:25,37.06,Valero,Gas Station,5542,Charlotte,NC,TRM_477859,00,moderate
TXN_00001433,CUST_000186,1469,Mastercard,2025-02-16,17:47:41,25.34,McDonald's,Restaurant,5814,Allentown,PA,TRM_794946,00,conservative
TXN_00001702,CUST_000321,9796,Mastercard,2025-02-16,18:09:05,252.21,Hyatt,Hotel,7011,Chandler,AZ,TRM_612952,00,moderate
TXN_00000386,CUST_000399,4572,American Express,2025-02-16,18:27:30,81.8,Whole Foods,Grocery,5499,Orlando,FL,TRM_119723,00,conservative
TXN_00002518,CUST_000541,4788,American Express,2025-02-16,19:34:41,83.19,Domino's,Restaurant,5814,Toledo,OH,TRM_335818,00,conservative
TXN_00000713,CUST_000421,1653,Visa,2025-02-16,20:28:19,44.99,Rite Aid,Pharmacy,5912,Miami,FL,TRM_919789,00,conservative
TXN_00002815,CUST_000365,6909,Discover,2025-02-17,07:14:07,293.71,Marriott,Hotel,7011,Sandy Springs,GA,TRM_636121,00,conservative
TXN_00004841,CUST_000745,2277,Mastercard,2025-02-17,08:15:52,145.08,Marathon,Gas Station,5542,Glendale,AZ,TRM_250039,00,high_spender
TXN_00001696,CUST_000198,3836,Mastercard,2025-02-17,08:27:29,54.78,Shell,Gas Station,5542,Reading,PA,TRM_763495,00,conservative
TXN_00004031,CUST_000518,0132,Visa,2025-02-17,08:37:34,107.38,Valero,Gas Station,5542,St. Petersburg,FL,TRM_399346,00,moderate
TXN_00001365,CUST_000506,8728,Visa,2025-02-17,10:58:44,146.97,Kohl's,Department Store,5399,Spokane,WA,TRM_770225,00,high_spender
TXN_00003225,CUST_000310,2438,Visa,2025-02-17,11:48:26,93.63,Whole Foods,Grocery,5499,Aurora,IL,TRM_709630,00,conservative
TXN_00004016,CUST_000728,5776,American Express,2025-02-17,12:33:29,93.01,Publix,Grocery,5411,Cleveland,OH,TRM_540668,61,high_spender
TXN_00001056,CUST_000675,7659,Discover,2025-02-17,12:56:23,49.42,Domino's,Restaurant,5814,Erie,PA,TRM_612560,00,conservative
TXN_00002344,CUST_000098,9988,Discover,2025-02-17,14:41:31,161.51,Mobil,Gas Station,5542,Savannah,GA,TRM_943084,00,high_spender
TXN_00001613,CUST_000558,8379,American Express,2025-02-17,14:59:02,77.83,Panera,Restaurant,5812,Sandy Springs,GA,TRM_140004,00,conservative
TXN_00004354,CUST_000536,0105,American Express,2025-02-17,16:06:01,226.46,Bloomingdale's,Department Store,5311,Fort Lauderdale,FL,TRM_515418,00,moderate
TXN_00001143,CUST_000109,8667,Mastercard,2025-02-17,17:49:25,57.7,Pizza Hut,Restaurant,5812,Tampa,FL,TRM_590916,00,moderate
TXN_00003469,CUST_000596,7918,Visa,2025-02-17,18:14:35,108.9,Publix,Grocery,5411,Fort Worth,TX,TRM_495712,00,conservative
TXN_00001229,CUST_000014,1770,Mastercard,2025-02-17,18:37:41,18.0,Health Mart,Pharmacy,5122,Lowell,MA,TRM_234717,00,moderate
TXN_00000508,CUST_000002,2220,Discover,2025-02-17,21:22:58,31.55,Pizza Hut,Restaurant,5814,Cambridge,MA,TRM_119330,00,moderate
TXN_00001075,CUST_000195,5763,Mastercard,2025-02-18,02:23:37,322.78,Saks,Department Store,5311,Dayton,OH,TRM_374436,00,moderate
TXN_00004661,CUST_000004,2415,Discover,2025-02-18,02:32:14,54.73,McDonald's,Restaurant,5814,Everett,WA,TRM_111420,00,conservative
TXN_00004677,CUST_000019,5893,Mastercard,2025-02-18,06:00:41,13.88,Safeway,Grocery,5499,Roswell,GA,TRM_407310,00,moderate
TXN_00002318,CUST_000629,8155,Visa,2025-02-18,07:36:03,252.05,JCPenney,Department Store,5311,Greensboro,NC,TRM_200199,00,high_spender
TXN_00001760,CUST_000413,5917,Visa,2025-02-18,08:10:05,262.43,Whole Foods,Grocery,5411,Glendale,AZ,TRM_540698,00,high_spender
TXN_00003783,CUST_000041,4292,Mastercard,2025-02-18,08:23:01,75.68,BP,Gas Station,5542,Cleveland,OH,TRM_960322,00,high_spender
TXN_00003084,CUST_000557,1388,Mastercard,2025-02-18,11:01:12,6.41,Target,Grocery,5499,Wilmington,NC,TRM_788931,00,conservative
TXN_00001567,CUST_000312,2697,Discover,2025-02-18,11:27:18,163.84,Wegmans,Grocery,5499,Atlanta,GA,TRM_723789,00,moderate
TXN_00002603,CUST_000644,3103,Discover,2025-02-18,13:59:40,752.72,Dental Office,Healthcare,8021,Orlando,FL,TRM_195455,00,conservative
TXN_00001623,CUST_000095,0728,Discover,2025-02-18,15:48:19,206.48,Amazon,Online Retail,5999,Scottsdale,AZ,TRM_695612,00,high_spender
TXN_00001394,CUST_000391,7651,Mastercard,2025-02-18,16:23:40,354.12,Marriott,Hotel,3501,Elgin,IL,TRM_492592,00,conservative
TXN_00002195,CUST_000582,0268,Mastercard,2025-02-18,17:12:54,178.49,Exxon,Gas Station,5542,Lowell,MA,TRM_520584,00,high_spender
TXN_00004752,CUST_000588,4942,Mastercard,2025-02-18,17:48:39,2.23,Walgreens,Pharmacy,5912,Allentown,PA,TRM_621960,00,moderate
TXN_00001025,CUST_000195,1638,Mastercard,2025-02-18,18:31:06,585.42,Credit Union ATM,ATM,6012,Canton,OH,TRM_637784,00,moderate
TXN_00002480,CUST_000423,4729,Discover,2025-02-18,19:31:31,325.76,Gas Station ATM,ATM,6012,Tacoma,WA,TRM_311327,14,conservative
TXN_00002833,CUST_000402,0142,Discover,2025-02-18,20:10:37,170.24,Chipotle,Restaurant,5812,Tucson,AZ,TRM_780582,00,high_spender
TXN_00004633,CUST_000414,1961,Discover,2025-02-19,03:58:40,230.87,Convenience Store ATM,ATM,6011,Arlington,TX,TRM_645019,00,moderate
TXN_00000436,CUST_000776,2108,Mastercard,2025-02-19,04:11:28,2146.73,B&H Photo,Electronics,5732,Scottsdale,AZ,TRM_301607,14,high_spender
TXN_00003950,CUST_000441,1752,Discover,2025-02-19,07:03:47,861.97,GameStop,Electronics,5045,Cary,NC,TRM_194698,00,high_spender
TXN_00003673,CUST_000211,0189,Mastercard,2025-02-19,07:45:37,15.76,Walmart,Grocery,5411,Buffalo,NY,TRM_840446,65,high_spender
TXN_00004401,CUST_000795,9466,American Express,2025-02-19,09:30:13,30.72,Exxon,Gas Station,5541,Alexandria,VA,TRM_179145,00,conservative
TXN_00000293,CUST_000622,9708,Mastercard,2025-02-19,10:53:53,248.04,Macy's,Department Store,5399,Lowell,MA,TRM_508185,00,moderate
TXN_00001746,CUST_000189,5084,Visa,2025-02-19,13:03:41,58.35,Kroger,Grocery,5499,Renton,WA,TRM_836979,00,conservative
TXN_00001448,CUST_000615,9025,Discover,2025-02-19,13:49:00,100.8,Panera,Restaurant,5812,Boston,MA,TRM_604023,00,conservative
TXN_00003731,CUST_000639,2508,American Express,2025-02-19,14:14:41,35.01,Dillard's,Department Store,5399,Schaumburg,IL,TRM_793677,00,moderate
TXN_00001164,CUST_000411,0953,American Express,2025-02-19,16:16:33,103.4,Safeway,Grocery,5499,Elgin,IL,TRM_493387,61,moderate
TXN_00003003,CUST_000569,7137,Discover,2025-02-19,17:54:01,264.32,eBay,Online Retail,5999,St. Petersburg,FL,TRM_143372,00,moderate
TXN_00002417,CUST_000098,2704,Discover,2025-02-19,18:57:03,13.65,McDonald's,Restaurant,5814,Ann Arbor,MI,TRM_339353,00,high_spender
TXN_00004739,CUST_000472,6819,Mastercard,2025-02-19,20:54:47,314.47,Kohl's,Department Store,5311,Sterling Heights,MI,TRM_583627,00,high_spender
TXN_00001294,CUST_000025,8290,Visa,2025-02-20,06:32:52,49.61,Sunoco,Gas Station,5541,Lansing,MI,TRM_316921,00,conservative
TXN_00000536,CUST_000421,6233,Visa,2025-02-20,06:38:07,116.36,Nordstrom,Department Store,5311,Fort Lauderdale,FL,TRM_184538,00,conservative
TXN_00002585,CUST_000314,9217,American Express,2025-02-20,07:08:25,31.77,Olive Garden,Restaurant,5814,San Antonio,TX,TRM_126846,00,conservative
TXN_00003538,CUST_000302,5529,American Express,2025-02-20,07:30:14,83.63,Subway,Restaurant,5814,Phoenix,AZ,TRM_564619,00,conservative
TXN_00003793,CUST_000103,0603,American Express,2025-02-20,08:18:10,497.56,Hyatt,Hotel,3501,Seattle,WA,TRM_274452,00,moderate
TXN_00004940,CUST_000519,6780,Discover,2025-02-20,12:33:03,221.56,Kohl's,Department Store,5311,Fresno,CA,TRM_879422,00,conservative
TXN_00004236,CUST_000383,7677,Visa,2025-02-20,12:38:53,105.81,Chipotle,Restaurant,5812,Erie,PA,TRM_977730,00,moderate
TXN_00001682,CUST_000304,2490,American Express,2025-02-20,12:47:09,83.8,Pizza Hut,Restaurant,5812,New York,NY,TRM_721696,00,moderate
TXN_00002137,CUST_000157,4069,Discover,2025-02-20,13:08:41,96.06,Whole Foods,Grocery,5411,Houston,TX,TRM_676307,00,moderate
TXN_00002675,CUST_000116,8918,American Express,2025-02-20,13:44:23,1.03,Kohl's,Department Store,5399,Ann Arbor,MI,TRM_439368,14,conservative
TXN_00002990,CUST_000604,2312,American Express,2025-02-20,15:05:09,340.49,Macy's,Department Store,5399,San Francisco,CA,TRM_216147,00,high_spender
TXN_00003602,CUST_000110,5698,Visa,2025-02-20,15:39:30,425.14,Target.com,Online Retail,5969,Arlington,TX,TRM_657991,00,high_spender
TXN_00001276,CUST_000713,3881,Visa,2025-02-20,16:04:20,3147.41,GameStop,Electronics,5045,Grand Rapids,MI,TRM_894400,00,high_spender
TXN_00004824,CUST_000122,7946,Visa,2025-02-20,16:08:16,61.05,Shell,Gas Station,5541,Tacoma,WA,TRM_922075,00,high_spender
TXN_00000496,CUST_000487,0724,Visa,2025-02-20,16:19:09,33.38,Sunoco,Gas Station,5542,Tacoma,WA,TRM_585528,00,conservative
TXN_00002512,CUST_000505,9712,Visa,2025-02-20,16:19:22,626.02,Specialist Clinic,Healthcare,8021,San Francisco,CA,TRM_614483,00,moderate
TXN_00001686,CUST_000457,6357,Visa,2025-02-20,17:07:56,75.92,McDonald's,Restaurant,5812,New Bedford,MA,TRM_305082,00,moderate
TXN_00001700,CUST_000294,0769,American Express,2025-02-20,17:34:17,35.85,Chipotle,Restaurant,5814,Phoenix,AZ,TRM_471031,00,conservative
TXN_00000587,CUST_000758,4460,Discover,2025-02-20,19:57:24,51.05,Exxon,Gas Station,5542,Edison,NJ,TRM_761110,00,conservative
TXN_00004806,CUST_000723,9527,Discover,2025-02-20,20:19:12,270.94,Doubletree,Hotel,3501,Erie,PA,TRM_752425,00,moderate
TXN_00001409,CUST_000240,8416,Visa,2025-02-21,01:24:49,817.91,Lab Services,Healthcare,8011,Boston,MA,TRM_845115,00,conservative
TXN_00003497,CUST_000212,0084,Mastercard,2025-02-21,04:24:44,52.26,Wegmans,Grocery,5411,Dayton,OH,TRM_110063,00,conservative
TXN_00001527,CUST_000164,8120,Mastercard,2025-02-21,07:12:26,119.14,BP,Gas Station,5542,Allentown,PA,TRM_101955,00,moderate
TXN_00004770,CUST_000604,2829,American Express,2025-02-21,07:28:57,88.72,McDonald's,Restaurant,5814,Los Angeles,CA,TRM_356042,00,high_spender
TXN_00002038,CUST_000638,3931,American Express,2025-02-21,08:08:42,43.81,Wegmans,Grocery,5499,Vancouver,WA,TRM_962263,00,moderate
TXN_00003558,CUST_000630,5053,Visa,2025-02-21,08:37:15,96.38,Chevron,Gas Station,5541,Flint,MI,TRM_188946,00,moderate
TXN_00000692,CUST_000346,8893,Mastercard,2025-02-21,09:48:25,23.91,Costco,Grocery,5411,Athens,GA,TRM_831987,00,moderate
TXN_00001723,CUST_000172,5590,American Express,2025-02-21,09:48:45,143.45,Whole Foods,Grocery,5499,Bakersfield,CA,TRM_155820,00,moderate
TXN_00004769,CUST_000378,4851,Mastercard,2025-02-21,10:02:45,659.37,Specialist Clinic,Healthcare,8021,Flint,MI,TRM_766029,00,high_spender
TXN_00003832,CUST_000408,0609,Mastercard,2025-02-21,11:06:12,221.24,McDonald's,Restaurant,5812,Allentown,PA,TRM_746835,00,high_spender
TXN_00003256,CUST_000349,9916,Mastercard,2025-02-21,14:02:38,102.31,Exxon,Gas Station,5542,Lancaster,PA,TRM_726588,00,high_spender
TXN_00004433,CUST_000515,8699,Visa,2025-02-21,14:57:34,80.2,Costco,Grocery,5411,Raleigh,NC,TRM_908897,51,conservative
TXN_00000604,CUST_000579,2882,American Express,2025-02-21,15:16:06,792.13,Fry's Electronics,Electronics,5045,Rochester,NY,TRM_589565,00,conservative
TXN_00004331,CUST_000313,4676,American Express,2025-02-21,15:29:59,698.46,Walmart.com,Online Retail,5999,Dallas,TX,TRM_409229,00,high_spender
TXN_00001721,CUST_000039,0359,Visa,2025-02-21,16:26:42,60.12,Dillard's,Department Store,5311,Jersey City,NJ,TRM_696387,00,moderate
TXN_00003233,CUST_000168,5820,American Express,2025-02-21,16:37:02,75.49,Public Transit,Transportation,4111,Fort Worth,TX,TRM_960212,00,conservative
TXN_00000617,CUST_000724,3345,Discover,2025-02-21,17:02:21,216.73,Wegmans,Grocery,5411,Fort Lauderdale,FL,TRM_336266,00,high_spender
TXN_00003908,CUST_000735,0234,American Express,2025-02-21,17:42:18,392.62,Lab Services,Healthcare,8011,Richmond,VA,TRM_916462,00,moderate
TXN_00002443,CUST_000333,5938,Visa,2025-02-21,21:29:25,34.12,Uber,Transportation,4121,New Rochelle,NY,TRM_864157,05,conservative
TXN_00003661,CUST_000720,3802,Visa,2025-02-22,01:43:13,84.72,Shell,Gas Station,5541,Chesapeake,VA,TRM_944503,00,high_spender
TXN_00004166,CUST_000394,7516,Visa,2025-02-22,05:18:01,447.03,Amazon,Online Retail,5999,Bellevue,WA,TRM_852307,00,moderate
TXN_00000454,CUST_000308,4941,Visa,2025-02-22,06:39:56,275.2,Uber,Transportation,4111,Savannah,GA,TRM_946597,00,high_spender
TXN_00004055,CUST_000544,5413,Visa,2025-02-22,07:40:10,76.12,Sunoco,Gas Station,5542,Athens,GA,TRM_715165,00,conservative
TXN_00002672,CUST_000714,0874,American Express,2025-02-22,09:23:47,68.23,Target.com,Online Retail,5999,Yonkers,NY,TRM_972872,00,moderate
TXN_00004723,CUST_000068,1548,American Express,2025-02-22,10:01:39,590.36,Amazon,Online Retail,5999,Houston,TX,TRM_492495,00,high_spender
TXN_00004619,CUST_000348,6371,Visa,2025-02-22,11:23:04,42.84,Panera,Restaurant,5812,Lowell,MA,TRM_522681,00,moderate
TXN_00001843,CUST_000492,8462,Mastercard,2025-02-22,13:30:04,63.84,Marathon,Gas Station,5542,Fayetteville,NC,TRM_292445,00,conservative
TXN_00000830,CUST_000501,3371,American Express,2025-02-22,16:38:11,426.3,Amazon,Online Retail,5999,Cincinnati,OH,TRM_822499,00,moderate
TXN_00002047,CUST_000504,2308,Discover,2025-02-22,17:07:43,92.14,Exxon,Gas Station,5542,Greensboro,NC,TRM_214537,00,moderate
TXN_00001122,CUST_000366,3720,American Express,2025-02-22,17:29:35,103.3,CVS,Pharmacy,5122,Tallahassee,FL,TRM_163833,00,high_spender
TXN_00003894,CUST_000404,3896,American Express,2025-02-22,17:40:34,53.8,Kroger,Grocery,5499,Lowell,MA,TRM_578530,00,moderate
TXN_00000858,CUST_000369,0066,Discover,2025-02-22,18:49:56,170.14,Parking Garage,Transportation,4121,Richmond,VA,TRM_323057,00,high_spender
TXN_00003944,CUST_000003,4605,American Express,2025-02-22,22:29:40,1265.27,B&H Photo,Electronics,5045,Rochester,NY,TRM_800753,00,high_spender
TXN_00001603,CUST_000213,3548,American Express,2025-02-22,22:38:26,113.23,Lyft,Transportation,4121,San Francisco,CA,TRM_107035,00,high_spender
TXN_00002014,CUST_000539,9104,Visa,2025-02-22,23:03:29,51.43,Movie Theater,Entertainment,7841,Dallas,TX,TRM_518614,00,conservative
TXN_00004629,CUST_000264,7122,Discover,2025-02-23,07:59:58,25.88,Safeway,Grocery,5411,Pittsburgh,PA,TRM_865347,00,moderate
